club,clubLabel,venue,venueLabel,coordinates,countryLabel
http://www.wikidata.org/entity/Q16953034,Tan Holdings FC,http://www.wikidata.org/entity/Q30589482,Ada Gym,Point(145.70893 15.163395),United States of America
http://www.wikidata.org/entity/Q104586092,Charlotte Independence Soccer Club,http://www.wikidata.org/entity/Q21016038,Manchester Meadows Soccer Complex,Point(-80.98363 34.94432),United States of America
http://www.wikidata.org/entity/Q107324446,San Diego Wave FC,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731),United States of America
http://www.wikidata.org/entity/Q107324446,San Diego Wave FC,http://www.wikidata.org/entity/Q100272042,Snapdragon Stadium,Point(-117.122833333 32.784444444),United States of America
http://www.wikidata.org/entity/Q28404005,Toledo United FC,http://www.wikidata.org/entity/Q7580982,Springfield Local High School,Point(-83.7047 41.6164),United States of America
http://www.wikidata.org/entity/Q28405769,Asheville City SC,http://www.wikidata.org/entity/Q6815508,"Memorial Stadium, Asheville",Point(-82.5479 35.5866),United States of America
http://www.wikidata.org/entity/Q28449799,Duluth FC,http://www.wikidata.org/entity/Q5256906,Denfeld High School,Point(-92.158524 46.748552),United States of America
http://www.wikidata.org/entity/Q28450032,Tobacco Road FC,http://www.wikidata.org/entity/Q5316498,Durham County Stadium,Point(-78.903165 36.035427),United States of America
http://www.wikidata.org/entity/Q16959705,Utah Blitzz,http://www.wikidata.org/entity/Q922761,Rice–Eccles Stadium,Point(-111.848888888 40.76),United States of America
http://www.wikidata.org/entity/Q16959710,Utah Freezz,http://www.wikidata.org/entity/Q1911946,Maverik Center,Point(-111.950417 40.702722),United States of America
http://www.wikidata.org/entity/Q47005781,Utah Royals FC,http://www.wikidata.org/entity/Q1514798,America First Field,Point(-111.893 40.5829),United States of America
http://www.wikidata.org/entity/Q47518754,Nashville SC,http://www.wikidata.org/entity/Q1142992,Nissan Stadium,Point(-86.771388888 36.166388888),United States of America
http://www.wikidata.org/entity/Q47518754,Nashville SC,http://www.wikidata.org/entity/Q47528203,Geodis Park,Point(-86.7676932 36.1309612),United States of America
http://www.wikidata.org/entity/Q27963381,CT United FC,http://www.wikidata.org/entity/Q1115773,Veterans Stadium,Point(-72.7727 41.6484),United States of America
http://www.wikidata.org/entity/Q7440277,Seacoast United Mariners,http://www.wikidata.org/entity/Q5455675,Fitzpatrick Stadium,Point(-70.2767 43.6579),United States of America
http://www.wikidata.org/entity/Q7440278,Seacoast United Phantoms,http://www.wikidata.org/entity/Q7232470,Portsmouth High School,Point(-70.7658 43.0592),United States of America
http://www.wikidata.org/entity/Q7442166,Seattle SeaDogs,http://www.wikidata.org/entity/Q977529,Climate Pledge Arena,Point(-122.354166666 47.622222222),United States of America
http://www.wikidata.org/entity/Q7442166,Seattle SeaDogs,http://www.wikidata.org/entity/Q6818257,Mercer Arena,Point(-122.349 47.6239),United States of America
http://www.wikidata.org/entity/Q7442175,Seattle Sounders FC Academy,http://www.wikidata.org/entity/Q7601833,Starfire Sports,Point(-122.248 47.4698),United States of America
http://www.wikidata.org/entity/Q20855983,FC Cincinnati,http://www.wikidata.org/entity/Q54465634,TQL Stadium,Point(-84.522222222 39.111388888),United States of America
http://www.wikidata.org/entity/Q5547696,Georgia Revolution,http://www.wikidata.org/entity/Q5719873,Henry County High School,Point(-84.13351 33.44919),United States of America
http://www.wikidata.org/entity/Q5560193,Gigantes de Carolina FC,http://www.wikidata.org/entity/Q7351649,Roberto Clemente Stadium,Point(-65.949167 18.376667),United States of America
http://www.wikidata.org/entity/Q5600458,Greater Binghamton FC,http://www.wikidata.org/entity/Q5600461,Greater Binghamton Sports Complex,Point(-75.94153 42.15743),United States of America
http://www.wikidata.org/entity/Q5604702,Greenville Lions,http://www.wikidata.org/entity/Q7530615,Sirrine Stadium,Point(-82.3976 34.8382),United States of America
http://www.wikidata.org/entity/Q5607336,Gremio Lusitano,http://www.wikidata.org/entity/Q14715683,Lusitano Stadium,Point(-72.4699 42.1579),United States of America
http://www.wikidata.org/entity/Q19577553,Philadelphia Fury,http://www.wikidata.org/entity/Q1545870,Veterans Stadium,Point(-75.171111111 39.906666666),United States of America
http://www.wikidata.org/entity/Q19757454,San Francisco City FC,http://www.wikidata.org/entity/Q6987402,Negoesco Stadium,Point(-122.454 37.7765),United States of America
http://www.wikidata.org/entity/Q19828435,Minnesota United FC,http://www.wikidata.org/entity/Q22096631,Allianz Field,Point(-93.1651 44.9528),United States of America
http://www.wikidata.org/entity/Q5744552,Hershey Wildcats,http://www.wikidata.org/entity/Q9283783,Hersheypark Stadium,Point(-76.6581 40.2901),United States of America
http://www.wikidata.org/entity/Q5750746,Hibernian Saints,http://www.wikidata.org/entity/Q7601833,Starfire Sports,Point(-122.248 47.4698),United States of America
http://www.wikidata.org/entity/Q6727861,Madison 56ers,http://www.wikidata.org/entity/Q4960325,Breese Stevens Field,Point(-89.3731 43.0831),United States of America
http://www.wikidata.org/entity/Q27989240,Tyler FC,http://www.wikidata.org/entity/Q18379118,Brook Hill School,Point(-95.3301 32.1493),United States of America
http://www.wikidata.org/entity/Q28056620,Boca Raton FC,http://www.wikidata.org/entity/Q4816402,Atlantic Community High School,Point(-80.0989 26.4589),United States of America
http://www.wikidata.org/entity/Q28129693,El Paso Coyotes,http://www.wikidata.org/entity/Q5351766,El Paso County Coliseum,Point(-106.443056 31.766389),United States of America
http://www.wikidata.org/entity/Q28129762,Nashville SC U23,http://www.wikidata.org/entity/Q3554494,FirstBank Stadium,Point(-86.808888888 36.144166666),United States of America
http://www.wikidata.org/entity/Q59313306,FC Cincinnati,http://www.wikidata.org/entity/Q3342107,Nippert Stadium,Point(-84.516111111 39.131111111),United States of America
http://www.wikidata.org/entity/Q60643348,Austin FC,http://www.wikidata.org/entity/Q56278477,Q2 Stadium,Point(-97.719837 30.388206),United States of America
http://www.wikidata.org/entity/Q6784389,Massachusetts Twisters,http://www.wikidata.org/entity/Q7717607,The Big E Coliseum,Point(-72.6165 42.0913),United States of America
http://www.wikidata.org/entity/Q6868596,Minnesota Twin Stars,http://www.wikidata.org/entity/Q6868762,Minnetonka High School,Point(-93.511296 44.909091),United States of America
http://www.wikidata.org/entity/Q6905293,Monterey Blues,http://www.wikidata.org/entity/Q6905338,Monterey Peninsula College,Point(-121.884 36.5922),United States of America
http://www.wikidata.org/entity/Q20088594,Puerto Rico FC,http://www.wikidata.org/entity/Q1171030,Juan Ramón Loubriel Stadium,Point(-66.150833 18.393333),United States of America
http://www.wikidata.org/entity/Q65118818,Daytona SC,http://www.wikidata.org/entity/Q6936280,Municipal Stadium,Point(-81.1175 29.173056),United States of America
http://www.wikidata.org/entity/Q65118858,Manhattan SC,http://www.wikidata.org/entity/Q5516613,Gaelic Park,Point(-73.901389 40.8875),United States of America
http://www.wikidata.org/entity/Q18712144,Burlingame Dragons FC,http://www.wikidata.org/entity/Q4999175,Burlingame High School,Point(-122.347 37.5826),United States of America
http://www.wikidata.org/entity/Q18712231,FC Miami City,http://www.wikidata.org/entity/Q3540624,Tropical Park Stadium,Point(-80.323036 25.730064),United States of America
http://www.wikidata.org/entity/Q6948600,Myrtle Beach FC,http://www.wikidata.org/entity/Q5300896,Doug Shaw Memorial Stadium,Point(-78.8665 33.7154),United States of America
http://www.wikidata.org/entity/Q7009458,New Jersey Stallions,http://www.wikidata.org/entity/Q5244032,DePaul Catholic High School,Point(-74.2439 40.9578),United States of America
http://www.wikidata.org/entity/Q17512856,New Jersey Gladiators SC,http://www.wikidata.org/entity/Q14705841,Pascack Valley High School,Point(-74.0287 41.0083),United States of America
http://www.wikidata.org/entity/Q7301049,Real San Jose,http://www.wikidata.org/entity/Q7118141,PAL Stadium,Point(-121.848 37.3435),United States of America
http://www.wikidata.org/entity/Q16840183,Greater Lowell United FC,http://www.wikidata.org/entity/Q2076882,Cawley Memorial Stadium,Point(-71.2767 42.6334),United States of America
http://www.wikidata.org/entity/Q54958152,Cleveland SC,http://www.wikidata.org/entity/Q24976522,Don Shula Stadium,Point(-81.88166667 41.8175),United States of America
http://www.wikidata.org/entity/Q55075322,Virginia Beach City FC,http://www.wikidata.org/entity/Q7934143,Virginia Beach Sportsplex,Point(-76.0935 36.7687),United States of America
http://www.wikidata.org/entity/Q55315801,Inocentes FC,http://www.wikidata.org/entity/Q7227027,Polytechnic High School,Point(-97.28791 32.73161),United States of America
http://www.wikidata.org/entity/Q55603517,MatSu United FC,http://www.wikidata.org/entity/Q7128235,Palmer High School,Point(-149.138 61.6054),United States of America
http://www.wikidata.org/entity/Q55613461,Hartford Athletic,http://www.wikidata.org/entity/Q5276946,Trinity Health Stadium,Point(-72.661061 41.753783),United States of America
http://www.wikidata.org/entity/Q56063633,Loudoun United FC,http://www.wikidata.org/entity/Q5203387,Audi Field,Point(-77.012935 38.868504),United States of America
http://www.wikidata.org/entity/Q60745055,Forward Madison FC,http://www.wikidata.org/entity/Q4960325,Breese Stevens Field,Point(-89.3731 43.0831),United States of America
http://www.wikidata.org/entity/Q65049617,San Diego Loyal SC,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731),United States of America
http://www.wikidata.org/entity/Q28864555,Brazos Valley Cavalry F.C.,http://www.wikidata.org/entity/Q4744453,Travis Field,Point(-96.3696 30.6452),United States of America
http://www.wikidata.org/entity/Q30115757,Oklahoma City FC,http://www.wikidata.org/entity/Q3443498,Oklahoma City University,Point(-97.541388888 35.494722222),United States of America
http://www.wikidata.org/entity/Q7902399,Utah Salt Ratz,http://www.wikidata.org/entity/Q922761,Rice–Eccles Stadium,Point(-111.848888888 40.76),United States of America
http://www.wikidata.org/entity/Q30115779,Paire FC,http://www.wikidata.org/entity/Q1356082,Oleai Sports Complex,Point(145.70974722 15.163775),United States of America
http://www.wikidata.org/entity/Q16836317,Atlanta United FC,http://www.wikidata.org/entity/Q7007552,Mercedes-Benz Stadium,Point(-84.400833333 33.755277777),United States of America
http://www.wikidata.org/entity/Q56417028,Persikasi Bekasi,http://www.wikidata.org/entity/Q7148029,Patriot Stadium,Point(-106.385 31.7715),United States of America
http://www.wikidata.org/entity/Q57082230,Chattanooga Red Wolves SC,http://www.wikidata.org/entity/Q5087870,Chattanooga Christian School,Point(-85.322 35.014),United States of America
http://www.wikidata.org/entity/Q57754414,Lansing Ignite FC,http://www.wikidata.org/entity/Q5167437,Jackson Field,Point(-84.545278 42.734722),United States of America
http://www.wikidata.org/entity/Q58236450,Memphis 901 FC,http://www.wikidata.org/entity/Q2872483,AutoZone Park,Point(-90.049166666 35.143055555),United States of America
http://www.wikidata.org/entity/Q17182219,Louisville City FC,http://www.wikidata.org/entity/Q73513074,Lynn Family Stadium,Point(-85.7332636 38.2595903),United States of America
http://www.wikidata.org/entity/Q65966164,Oakland Roots SC,http://www.wikidata.org/entity/Q104586367,Laney College Football Stadium,Point(-122.2587 37.7945),United States of America
http://www.wikidata.org/entity/Q66642491,St. Louis City SC,http://www.wikidata.org/entity/Q30591730,Citypark,Point(-90.210921 38.631052),United States of America
http://www.wikidata.org/entity/Q21071146,Reno 1868 FC,http://www.wikidata.org/entity/Q2822959,Greater Nevada Field,Point(-119.808633 39.528131),United States of America
http://www.wikidata.org/entity/Q54871337,El Paso Locomotive FC,http://www.wikidata.org/entity/Q15711510,New El Paso Ballpark,Point(-106.493 31.759),United States of America
http://www.wikidata.org/entity/Q7338464,Riverside County Elite,http://www.wikidata.org/entity/Q7986764,West Valley High School,Point(-116.964 33.7508),United States of America
http://www.wikidata.org/entity/Q16201272,Chicago Spurs,http://www.wikidata.org/entity/Q1132413,Soldier Field,Point(-87.616666666 41.8625),United States of America
http://www.wikidata.org/entity/Q48817555,USL Chicago,http://www.wikidata.org/entity/Q55886178,Lincoln Yards Stadium,Point(-87.661055 41.914833),United States of America
http://www.wikidata.org/entity/Q22021710,AFC Lancaster Lions,http://www.wikidata.org/entity/Q5382372,Ephrata High School,Point(-76.191 40.18),United States of America
http://www.wikidata.org/entity/Q22023056,Kingston Stockade Football Club,http://www.wikidata.org/entity/Q5275214,Dietz Stadium,Point(-74.02758611 41.9346),United States of America
http://www.wikidata.org/entity/Q22023327,Motagua New Orleans,http://www.wikidata.org/entity/Q7129615,Pan American Stadium,Point(-90.0879 29.9944),United States of America
http://www.wikidata.org/entity/Q22025437,San Antonio FC,http://www.wikidata.org/entity/Q7830784,Toyota Field,Point(-98.394617 29.538908),United States of America
http://www.wikidata.org/entity/Q22025707,Tormenta FC,http://www.wikidata.org/entity/Q5325084,Eagle Field,Point(-81.7796 32.4098),United States of America
http://www.wikidata.org/entity/Q22088455,Utulei Youth,http://www.wikidata.org/entity/Q1637931,Veterans Memorial Stadium,Point(-170.722222 -14.333611),United States of America
http://www.wikidata.org/entity/Q16274982,Bay Area Breeze,http://www.wikidata.org/entity/Q7196797,Pioneer Stadium,Point(-122.061 37.6573),United States of America
http://www.wikidata.org/entity/Q7389530,SD United,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731),United States of America
http://www.wikidata.org/entity/Q7395221,SW Florida Adrenaline,http://www.wikidata.org/entity/Q5401027,Estero High School,Point(-81.7972 26.4214),United States of America
http://www.wikidata.org/entity/Q7413720,San Diego Sockers,http://www.wikidata.org/entity/Q3106621,Pechanga Arena,Point(-117.212222 32.755278),United States of America
http://www.wikidata.org/entity/Q7413755,San Diego United,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731),United States of America
http://www.wikidata.org/entity/Q7414045,San Francisco Glens,http://www.wikidata.org/entity/Q4951677,Boxer Stadium,Point(-122.445 37.7258),United States of America
http://www.wikidata.org/entity/Q7414077,San Francisco Nighthawks,http://www.wikidata.org/entity/Q4263361,Kezar Stadium,Point(-122.456111111 37.766944444),United States of America
http://www.wikidata.org/entity/Q7419176,Santa Ana Winds FC,http://www.wikidata.org/entity/Q21593094,Santa Ana Stadium,Point(-117.8775 33.7506),United States of America
http://www.wikidata.org/entity/Q2577693,Philadelphia Spartans,http://www.wikidata.org/entity/Q7698669,Temple Stadium,Point(-75.1661 40.076),United States of America
http://www.wikidata.org/entity/Q16837155,Buxmont Torch FC,http://www.wikidata.org/entity/Q5112229,Christopher Dock Mennonite High School,Point(-75.3358 40.2547),United States of America
http://www.wikidata.org/entity/Q16837256,Cape Coral Hurricanes,http://www.wikidata.org/entity/Q5034732,Cape Coral High School,Point(-81.9754 26.6084),United States of America
http://www.wikidata.org/entity/Q5092861,Chesapeake Dragons,http://www.wikidata.org/entity/Q5302957,Maryland SoccerPlex,Point(-77.3101 39.1527),United States of America
http://www.wikidata.org/entity/Q5093831,Chesterfield United FC,http://www.wikidata.org/entity/Q8021099,Williams Stadium,Point(-79.175 37.354),United States of America
http://www.wikidata.org/entity/Q5095605,Chicago Fire NPSL,http://www.wikidata.org/entity/Q999781,SeatGeek Stadium,Point(-87.806111111 41.764722222),United States of America
http://www.wikidata.org/entity/Q5095715,Chicago Mustangs,http://www.wikidata.org/entity/Q654100,Now Arena,Point(-88.209456 42.071694),United States of America
http://www.wikidata.org/entity/Q5095750,Chicago Power,http://www.wikidata.org/entity/Q3547208,Credit Union 1 Arena,Point(-87.6561 41.8747),United States of America
http://www.wikidata.org/entity/Q5095768,Chicago Riot,http://www.wikidata.org/entity/Q7077761,Odeum Expo Center,Point(-87.9704 41.9137),United States of America
http://www.wikidata.org/entity/Q5095784,Chicago Soul FC,http://www.wikidata.org/entity/Q654100,Now Arena,Point(-88.209456 42.071694),United States of America
http://www.wikidata.org/entity/Q5096448,Chico Rooks,http://www.wikidata.org/entity/Q7894932,"University Soccer Stadium, Chico",Point(-121.853889 39.732222),United States of America
http://www.wikidata.org/entity/Q16839050,FC Force,http://www.wikidata.org/entity/Q5061940,Central Union High School,Point(-115.564 32.79),United States of America
http://www.wikidata.org/entity/Q4671088,Academia Quintana,http://www.wikidata.org/entity/Q1369267,Hiram Bithorn Stadium,Point(-66.073055555 18.416666666),United States of America
http://www.wikidata.org/entity/Q24185149,SoCal Surf,http://www.wikidata.org/entity/Q4794281,Army and Navy Academy,Point(-117.355 33.1622),United States of America
http://www.wikidata.org/entity/Q7355256,Rockford Rampage,http://www.wikidata.org/entity/Q7927547,Victory Sports Complex,Point(-89.0273 42.3247),United States of America
http://www.wikidata.org/entity/Q7525495,Sioux Falls Spitfire,http://www.wikidata.org/entity/Q7071796,O'Gorman Catholic High School,Point(-96.763055555 43.517222222),United States of America
http://www.wikidata.org/entity/Q25423018,EPAC United,http://www.wikidata.org/entity/Q7516362,Silver Stadium,Point(-77.61099 43.18755),United States of America
http://www.wikidata.org/entity/Q25423018,EPAC United,http://www.wikidata.org/entity/Q7516362,Silver Stadium,Point(-77.61083 43.1875),United States of America
http://www.wikidata.org/entity/Q16837600,Colorado Springs Switchbacks FC,http://www.wikidata.org/entity/Q18157770,Switchbacks Training Stadium,Point(-104.711 38.8958),United States of America
http://www.wikidata.org/entity/Q3339055,New York Fury,http://www.wikidata.org/entity/Q2081139,James M. Shuart Stadium,Point(-73.596389 40.715833),United States of America
http://www.wikidata.org/entity/Q2627193,Rochester Lancers,http://www.wikidata.org/entity/Q5881204,Holleder Memorial Stadium,Point(-77.6575 43.19201),United States of America
http://www.wikidata.org/entity/Q2627193,Rochester Lancers,http://www.wikidata.org/entity/Q5881204,Holleder Memorial Stadium,Point(-77.657 43.193),United States of America
http://www.wikidata.org/entity/Q3211370,Fredericksburg Gunners,http://www.wikidata.org/entity/Q5499193,Fredericksburg Academy,Point(-77.4936 38.2541),United States of America
http://www.wikidata.org/entity/Q22972367,San Diego Zest FC,http://www.wikidata.org/entity/Q7276790,RIMAC Arena,Point(-117.239 32.8853),United States of America
http://www.wikidata.org/entity/Q23016616,Albion SC San Diego,http://www.wikidata.org/entity/Q6878526,Mission Bay Senior High School,Point(-117.223 32.8),United States of America
http://www.wikidata.org/entity/Q23660730,San Francisco Deltas,http://www.wikidata.org/entity/Q4263361,Kezar Stadium,Point(-122.456111111 37.766944444),United States of America
http://www.wikidata.org/entity/Q7396992,Sacramento Knights,http://www.wikidata.org/entity/Q5464860,Folsom High School,Point(-121.156 38.6491),United States of America
http://www.wikidata.org/entity/Q7397036,Sacramento Republic FC,http://www.wikidata.org/entity/Q17182433,Heart Health Park,Point(-121.438 38.5911),United States of America
http://www.wikidata.org/entity/Q7404667,Salinas Valley Samba,http://www.wikidata.org/entity/Q7974897,Watsonville High School,Point(-121.752 36.9133),United States of America
http://www.wikidata.org/entity/Q7405894,Salt Lake Sting,http://www.wikidata.org/entity/Q5262650,Derks Field,Point(-111.892778 40.740556),United States of America
http://www.wikidata.org/entity/Q7405894,Salt Lake Sting,http://www.wikidata.org/entity/Q5262650,Derks Field,Point(-111.89271 40.74078),United States of America
http://www.wikidata.org/entity/Q7413600,San Diego Boca F.C.,http://www.wikidata.org/entity/Q4850213,Balboa Stadium,Point(-117.150555555 32.720833333),United States of America
http://www.wikidata.org/entity/Q7413675,San Diego Gauchos,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731),United States of America
http://www.wikidata.org/entity/Q7413708,San Diego Pumitas,http://www.wikidata.org/entity/Q4850213,Balboa Stadium,Point(-117.150555555 32.720833333),United States of America
http://www.wikidata.org/entity/Q7569782,Southern Colorado Stars,http://www.wikidata.org/entity/Q16920518,Colorado Sports Center,Point(-104.86148 39.06764),United States of America
http://www.wikidata.org/entity/Q7570235,Southern Oregon Fuego,http://www.wikidata.org/entity/Q7875863,US Cellular Community Park,Point(-122.847 42.3032),United States of America
http://www.wikidata.org/entity/Q7570628,Southern West Virginia King's Warriors,http://www.wikidata.org/entity/Q17151176,East River Soccer Complex,Point(-81.129444444 37.285277777),United States of America
http://www.wikidata.org/entity/Q5120230,Cincinnati Cheetahs,http://www.wikidata.org/entity/Q86045065,RDI Stadium,Point(-84.506111111 39.210277777),United States of America
http://www.wikidata.org/entity/Q5120238,Cincinnati Comets,http://www.wikidata.org/entity/Q3342107,Nippert Stadium,Point(-84.516111111 39.131111111),United States of America
http://www.wikidata.org/entity/Q3358653,Kalamazoo Outrage,http://www.wikidata.org/entity/Q6694418,Loy Norrix High School,Point(-85.5721 42.2435),United States of America
http://www.wikidata.org/entity/Q3361412,Pali Blues,http://www.wikidata.org/entity/Q7127596,Palisades Charter High School,Point(-118.530918 34.04772),United States of America
http://www.wikidata.org/entity/Q5086392,Charm City FC,http://www.wikidata.org/entity/Q4802235,Arundel High School,Point(-76.6804 39.0743),United States of America
http://www.wikidata.org/entity/Q5087878,Chattanooga FC,http://www.wikidata.org/entity/Q5450585,Finley Stadium,Point(-85.315762 35.036374),United States of America
http://www.wikidata.org/entity/Q5018141,Cal FC,http://www.wikidata.org/entity/Q4693652,Agoura High School,Point(-118.749 34.1504),United States of America
http://www.wikidata.org/entity/Q24185298,Nashville SC,http://www.wikidata.org/entity/Q15262085,First Horizon Park,Point(-86.784722222 36.172777777),United States of America
http://www.wikidata.org/entity/Q5601725,Greek-American A.C.,http://www.wikidata.org/entity/Q4951677,Boxer Stadium,Point(-122.445 37.7258),United States of America
http://www.wikidata.org/entity/Q16838299,Detroit Express,http://www.wikidata.org/entity/Q211662,Pontiac Silverdome,Point(-83.255 42.645833333),United States of America
http://www.wikidata.org/entity/Q7578851,Spokane Black Widows,http://www.wikidata.org/entity/Q6208317,Joe Albi Stadium,Point(-117.483 47.705),United States of America
http://www.wikidata.org/entity/Q7578881,Spokane Spiders,http://www.wikidata.org/entity/Q6208317,Joe Albi Stadium,Point(-117.483 47.705),United States of America
http://www.wikidata.org/entity/Q7604006,Staten Island Vipers,http://www.wikidata.org/entity/Q7828472,Tottenville High School,Point(-74.1925 40.5278),United States of America
http://www.wikidata.org/entity/Q5020367,California Cougars,http://www.wikidata.org/entity/Q1142830,Stockton Arena,Point(-121.296 37.9561),United States of America
http://www.wikidata.org/entity/Q7562175,Sonoma County Sol,http://www.wikidata.org/entity/Q5047828,Casa Grande High School,Point(-122.599 38.2428),United States of America
http://www.wikidata.org/entity/Q5677543,New Vibes,http://www.wikidata.org/entity/Q1354838,Lionel Roberts Park,Point(-64.92754444 18.34462778),United States of America
http://www.wikidata.org/entity/Q24909213,Florida Tropics SC,http://www.wikidata.org/entity/Q6478771,RP Funding Center,Point(-81.963619 28.041053),United States of America
http://www.wikidata.org/entity/Q24941100,Boston Bolts,http://www.wikidata.org/entity/Q339850,Foxboro Stadium,Point(-71.267441666 42.0927),United States of America
http://www.wikidata.org/entity/Q25006315,Charlottesville Alliance FC,http://www.wikidata.org/entity/Q5086243,Charlottesville High School,Point(-78.4762 38.0524),United States of America
http://www.wikidata.org/entity/Q5047612,North Carolina FC U23,http://www.wikidata.org/entity/Q2540855,WakeMed Soccer Park,Point(-78.7551 35.7862),United States of America
http://www.wikidata.org/entity/Q5047638,Cary Lady Clarets,http://www.wikidata.org/entity/Q2540855,WakeMed Soccer Park,Point(-78.7551 35.7862),United States of America
http://www.wikidata.org/entity/Q5048173,Cascade Surge,http://www.wikidata.org/entity/Q6800763,McCulloch Stadium,Point(-123.038 44.9298),United States of America
